blockTime,mint,delta_raw,fee_lamports
1768541342,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,36146666783008,1717398
1768541296,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,535135806518,5000
1768540926,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,850574146118,7410
1768540194,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-1243247389485,5000
1768540182,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,6640317636432,12147
1768538581,BkSbFrDMkfkoG4NDUwadEGeQgVwoXkR3F3P1MPUnBAGS,214468704974826,5440
1768538551,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,3624659448951,12479
1768537323,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-43819294454564,10000
1768537274,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,54329776281836,9606
1768537203,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2412508723233,5000
1768536465,BkSbFrDMkfkoG4NDUwadEGeQgVwoXkR3F3P1MPUnBAGS,117544223201256,5413
1768536265,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,917068428,10155
1768536254,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2878119229216,13059
1768536232,BkSbFrDMkfkoG4NDUwadEGeQgVwoXkR3F3P1MPUnBAGS,180239811793159,5070
1768535478,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-199999999967,10000
1768535382,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,59790178759,5000
1768535382,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,160209821079,5000
1768535041,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,6402753073206,15569
1768530071,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-64135373699465,10000
1768530028,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,67719714846464,8036
1768529953,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,15247614672,5000
1768529845,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,253990131953,5000
1768528724,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-59790178759,5000
1768528724,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-160209821079,5000
1768528634,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,258872678239,5000
1768528623,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-261181503577,10000
1768528567,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,51466646813,5000
1768528567,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,157460470320,5000
1768527951,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,1092536518,11705
1768527930,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,7150403248,15372
1768527781,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,16890696628345,14371
1768512297,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,276595622744,8875
1768512287,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,463637797,11144
1768512279,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,124735820,8618
1768509648,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,167166477762325,239135
1768509630,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,282539610,11027
1768509627,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,905872993,10383
1768509627,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,84257043082,8637
1768506462,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,1521862783,51788
1768504024,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,89580685298,5000
1768502027,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,271656116,14762
1768502017,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,889663070,9401
1768501305,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,7145567647,15203
1768500379,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-197286175636120,10000
1768500326,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,183702360186238,5000
1768496050,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-7733370927,5000
1768496050,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-6088328281,5000
1768496012,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,893097598879,11822
1768496002,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2697395357144,9594
1768495950,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,3870194728,17590
1768488231,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,174952046791,55395
1768488228,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,460882834,58080
1768487884,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,637085990365,27763
1768487847,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1998540853170,56988
1768487830,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,6607963348,87490
1768484853,y2dgEbgi16ebUxwFfh3ykXsqwHSqHiYXXSC3KAnHzAY,550000000000,5000
1768477305,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-6245969042,5000
1768477305,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-3817842840,5000
1768477238,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-37238189817,5000
1768477238,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-22761809304,5000
1768477161,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,61831609038,283165
1768477068,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,149640365,5000
1768476966,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,941136019,10191
1768476771,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,15080315192,5000
1768476730,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2746066791948,8249
1768476728,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,6909105909,9501
1768471912,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-45061918502,5000
1768471912,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-34933514962,5000
1768471816,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,79681595596,252828
1768471728,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,8880531969,5000
1768471720,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,854491496,9672
1768470997,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,181480163,10991
1768470904,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,2325663130,8745
1768469885,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,-113583108867,5000
1768469885,So11111111111111111111111111111111111111112,-3252816258,5000
1768469885,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,94171604006,5000
1768469885,So11111111111111111111111111111111111111112,-2341524092,5000
1768469885,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,20067219407,5000
1768469885,So11111111111111111111111111111111111111112,5594340350,5000
1768469845,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,171340930,15889
1768469460,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1382713634300,9584
1768469448,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,4038541825,8957
1768464258,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,-310601545893975,114800
1768464244,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-67293815097,89300
1768462250,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2705312169482,7959
1768462233,axUxN2q4AWzHaU6LXmjqQh7KEjaXDPKScjmzwEBpump,7438141336,8301
1768462215,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,67293815097,168899
1768461890,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,310601545893975,70458
1768459207,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-29918890997,80001
1768459185,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,29918890997,5000
1768457966,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,-181405706546005,167815
1768457946,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-58036712392,211266
1768455849,1ogCsoK7ZqZwiYam9i7xq2j6Bf2LizT6iQtGSp6vCoT,-45680046784675,8214
1768455494,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1878834597083,13110
1768452570,G3V3p29Bq79RvcTW71N1ADwpXfAuVvgh7qCZQjR25CrC,15614557,45300
1768452569,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-40139730066581,80001
1768452559,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,4682111853537,80001
1768452396,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2214686445368,8475
1768451399,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-74857108424790,10000
1768451379,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,78940708114332,36718
1768451360,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,358822371341,5000
1768451102,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,1096343821,9857
1768451032,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,102676456061,5000
1768451028,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,9736193665196,50423
1768449192,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-7927034989927,81680
1768447539,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,18961639585498,11930
1768443953,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-7928560229600,86227
1768439573,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-10000000000000,80001
1768439530,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,25855595219527,5000
1768433073,1ogCsoK7ZqZwiYam9i7xq2j6Bf2LizT6iQtGSp6vCoT,-45680046784675,8570
1768431598,1ogCsoK7ZqZwiYam9i7xq2j6Bf2LizT6iQtGSp6vCoT,91360093569350,5000
1768431481,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,383263322,10763
1768431441,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-231413799888749,10000
1768431430,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,231413799888752,5000
1768431293,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-231417151108036,10000
1768431280,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,231417151108037,5000
1768431137,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-231431812823733,10000
1768431116,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,231431811998772,5000
1768428906,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-39999999967,10000
1768428873,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,26554189714,5000
1768428873,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,23027484272,5000
1768427080,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-35826309336816,5000
1768426978,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,35826310161811,5000
1768426735,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-10349530805552,6455
1768425438,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-30464792005636,80001
1768422632,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2201617975626,25128
1768420862,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,10254935311875,46613
1768418690,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,4950861492221,11632
1768418629,So11111111111111111111111111111111111111112,-3397867770,5000
1768418629,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-70672975660075,5000
1768418629,So11111111111111111111111111111111111111112,-2562860816,5000
1768418629,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,70999104037069,5000
1768418629,So11111111111111111111111111111111111111112,5960728586,5000
1768418629,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,11065238915322,5000
1768415268,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-2000000000000,6067
1768414927,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1666009933598,73215
1768413617,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-10016099982636,6307
1768413280,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,3517594247732,67750
1768413100,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,12349530805552,22400
1768413027,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-801240202244,8528
1768413003,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,801240202217,5000
1768412314,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-149682854304,99471
1768412283,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,24708344217,5000
1768412283,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,121500554628,5000
1768411262,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,6498505734904,19345
1768411206,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-799269507016,10000
1768411174,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,799269507016,5000
1768410891,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-799269507021,10000
1768410870,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,15342686908,5000
1768410870,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,783926810952,5000
1768410814,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-55062195143,5000
1768410814,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-744207302733,5000
1768410775,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,793415921329,5000
1768410772,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,5853585704,15103
1768410108,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-793315540536,10000
1768410064,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,793315540550,5000
1768409622,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,-554818793850,10000
1768409605,H7uU8TKmz3om6cepKJvdEckB79dg4zFMU2p5v1kcbonk,554818793867,9425
1768409530,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15873456210289,6162
1768409508,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,15873456210289,5000
1768409418,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,3473953986,23536
1768407686,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,6706759642,226740
1768407662,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-3662458475564,5526
1768407649,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,76884845,32425
1768407644,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,3662458475564,101382
1768404592,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-8611040955294,5668
1768404217,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,-18075136762643,5000
1768404217,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,-54321057878841,5000
1768404217,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,-109009509083786,5000
1768404185,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-24708344215,5000
1768404185,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-121605755627,5000
1768404137,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,8611040955264,110362
1768404049,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,145820692473,5000
1768404038,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,137813875,85205
1768404028,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,493408810,53715
1768395206,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,228150907560314,15913
1768394828,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15873456210289,5000
1768394685,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-145816602329,10000
1768394655,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-211916971923453,10000
1768394402,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,15873456210275,5000
1768394063,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15873456210303,10000
1768393845,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,53965011,14989
1768393615,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-935404640,80001
1768393602,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15873456210318,90845
1768393602,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,935404637,90845
1768393481,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,31655126863427,5000
1768393411,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,145816602361,5000
1768393401,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,24284270003665,5000
1768393401,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,186536912565176,5000
1768393384,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1095789354611,9405
1768391153,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,28756657386340,7192
1768391140,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-14833122725,117913
1768391118,SurfwRjQQFV6P7JdhxSptf4CjWU8sb88rUiaLCystar,83469295514765,8372
1768391075,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-61345640779415,10000
1768390952,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,13396465115788,11854
1768390919,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,14833122725,8516
1768378949,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-26554189714,5000
1768378949,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-23168694426,5000
1768378892,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,49722891964,5000
1768378271,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-15677601450,215975
1768378039,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-58950537580,10000
1768377896,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,74628139030,460111
1768377341,1ogCsoK7ZqZwiYam9i7xq2j6Bf2LizT6iQtGSp6vCoT,-7530603505964,5830
1768377312,1ogCsoK7ZqZwiYam9i7xq2j6Bf2LizT6iQtGSp6vCoT,7530603505964,5000
1768377214,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,45892778604,5000
1768377202,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,45892778604,5000
1768376833,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,760226835598,17264
1768376238,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-147234416236,42020
1768376184,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-24284270003665,5000
1768376184,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-60235726272337,5000
1768376138,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,125264415874019,5622
1768376078,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1038286553101,5000
1768375904,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,147234416236,5000
1768375742,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,81932969998,5000
1768375701,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,362651007262,10788
1768375372,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-2314401277,355834
1768375360,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,2314401244,11869
1768375353,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,4961658699682,12122
1768373069,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-147155972527,10000
1768372985,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,137537908723,5000
1768372983,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,9618063837,13089
1768372952,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-1383584186218,342674
1768372880,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,1383584186218,5000
1768372105,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-49722903868,10000
1768372078,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,20274674657,5000
1768372078,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,25294194613,5000
1768371497,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-39436327799236,5643
1768371488,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,3168484964518,12160
1768371016,BkSbFrDMkfkoG4NDUwadEGeQgVwoXkR3F3P1MPUnBAGS,-659163125686188,5000
1768369906,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-1530750786,300324
1768369807,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,1530750771,10179
1768369688,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,9373851161689,12451
1768369557,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-57522071608,10000
1768369537,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,57522071623,380619
1768369467,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-11120224386,124665
1768369429,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,73438766,5000
1768369364,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,11046785604,12728
1768367349,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,-76622937431,10000
1768367332,5gJTrQ4kxTzJkt6aeLupUvkQv6dcXuGJJo6yTaeFpump,76622937447,139793
1768367254,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,4154025565,5000
1768366900,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-26893991673029,5000
1768366314,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,6447387928883,5000
1768366314,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2161609325549,5000
1768364387,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,2091895611748,16435
1768363686,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-20274674657,5000
1768363686,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-25293914718,5000
1768363600,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-40000000000,5000
1768363560,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,5738916056802,17194
1768363401,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,16184810478,5000
1768363401,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,43252984787,5000
1768362302,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,10454182750031,28988
1768359173,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,-17427379696253,10000
1768358665,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,1550653350,37041
1768358611,7pskt3A1Zsjhngazam7vHWjWHnfgiRump916Xj7ABAGS,17427379696269,12977
1768352929,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,24580149176,8979
1768352819,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-16184810478,5000
1768352819,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,-63137238608,5000
1768352453,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,3942881607,5000
1768352453,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,35261256187,5000
1768352429,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,1331677350,5000
1768352427,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,5658936218,5000
1768352427,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,7131388605,5000
1768352427,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,7485413806,5000
